Experiment,Section,Variable,Source,Model,ScalarName,AnalysisType,Region,ScalarType,Units,Data,Weight
co2,CarbonCycle,NetBiomeProductivity,ENSMEAN,co2_-60pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,-0.0985533,1
co2,CarbonCycle,NetBiomeProductivity,ENSMEAN,co2_40pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,-0.000307558,1
co2,CarbonCycle,NetBiomeProductivity,ENSMEAN,co2_40pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.0672156,1
co2,CarbonCycle,NetBiomeProductivity,ENSMEAN,co2_40pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,-0.000322659,1
co2,CarbonCycle,NetBiomeProductivity,ENSMEAN,co2_40pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,0.188978,1
co2,CarbonCycle,NetBiomeProductivity,ENSMEAN,co2_40pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,-0.0009089,1
co2,CarbonCycle,NetBiomeProductivity,ENSMEAN,co2_40pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.031958,1
co2,CarbonCycle,NetBiomeProductivity,ENSMEAN,co2_40pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,-0.0111089,1
co2,CarbonCycle,NetBiomeProductivity,ENSMEAN,co2_40pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.031344,1
co2,CarbonCycle,NetBiomeProductivity,ENSMEAN,co2_40pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,-0.000947703,1
co2,CarbonCycle,NetBiomeProductivity,ENSMEAN,co2_40pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.0692971,1
co2,CarbonCycle,NetBiomeProductivity,ENSMEAN,co2_-40pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,-0.000307558,1
co2,CarbonCycle,NetBiomeProductivity,ENSMEAN,co2_-40pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,-0.0390413,1
co2,CarbonCycle,NetBiomeProductivity,ENSMEAN,co2_-40pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,-0.000322659,1
co2,CarbonCycle,NetBiomeProductivity,ENSMEAN,co2_-40pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,0.00690164,1
co2,CarbonCycle,NetBiomeProductivity,ENSMEAN,co2_-40pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,-0.0009089,1
co2,CarbonCycle,NetBiomeProductivity,ENSMEAN,co2_-40pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.059718,1
co2,CarbonCycle,NetBiomeProductivity,ENSMEAN,co2_-40pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,-0.0111089,1
co2,CarbonCycle,NetBiomeProductivity,ENSMEAN,co2_-40pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.219766,1
co2,CarbonCycle,NetBiomeProductivity,ENSMEAN,co2_-40pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,-0.000947703,1
co2,CarbonCycle,NetBiomeProductivity,ENSMEAN,co2_-40pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,-0.0891792,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-100pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.976585,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-100pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,1.59532,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-100pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.92919,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-100pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,2.22623,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-100pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.887822,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-100pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,1.85368,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-100pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.69234,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-100pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,1.68277,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-100pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.692552,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-100pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,1.06977,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-80pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.976585,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-80pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,1.55702,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-80pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.92919,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-80pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,2.30212,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-80pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.887822,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-80pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,1.89436,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-80pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.69234,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-80pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,1.73844,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-80pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.692552,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-80pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.981126,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_80pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.976585,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_80pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,1.40398,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_80pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.92919,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_80pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,2.74152,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_80pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.887822,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_80pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,1.32689,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_80pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.69234,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_80pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,1.13623,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_80pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.692552,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_80pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.906066,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_100pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.976585,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_100pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,1.42141,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_100pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.92919,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_100pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,2.66823,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_100pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.887822,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_100pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,1.45917,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_100pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.69234,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_100pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,1.21781,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_100pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.692552,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_100pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.788272,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_20pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.976585,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_20pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,1.13581,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_20pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.92919,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_20pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,2.34393,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_20pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.887822,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_20pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.928575,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_20pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.69234,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_20pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.705046,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_20pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.692552,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_20pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.827588,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-20pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.976585,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-20pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,1.00161,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-20pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.92919,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-20pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,2.02668,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-20pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.887822,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-20pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.897247,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-20pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.69234,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-20pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.750355,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-20pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.692552,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-20pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.720844,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_60pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.976585,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_60pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,1.33961,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_60pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.92919,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_60pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,2.70259,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_60pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.887822,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_60pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,1.15374,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_60pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.69234,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_60pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.934812,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_60pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.692552,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_60pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.942195,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-60pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.976585,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-60pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,1.41783,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-60pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.92919,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-60pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,2.33353,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-60pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.887822,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-60pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,1.79926,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-60pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.69234,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-60pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,1.69818,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-60pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.692552,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-60pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.857131,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_40pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.976585,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_40pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,1.24991,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_40pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.92919,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_40pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,2.56788,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_40pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.887822,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_40pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,1.02757,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_40pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.69234,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_40pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.770074,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_40pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.692552,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_40pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.903583,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-40pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,0.976585,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-40pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,1.18741,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-40pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,1.92919,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-40pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,2.22414,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-40pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,0.887822,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-40pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,1.35578,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-40pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,0.69234,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-40pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,1.43676,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-40pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.692552,1
co2,CarbonCycle,NetPrimaryProduction,ENSMEAN,co2_-40pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,0.740562,1
co2,CarbonCycle,GrossPrimaryProduction,ENSMEAN,co2_-100pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,2.14774,1
co2,CarbonCycle,GrossPrimaryProduction,ENSMEAN,co2_-100pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,3.15468,1
co2,CarbonCycle,GrossPrimaryProduction,ENSMEAN,co2_-100pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,4.67791,1
co2,CarbonCycle,GrossPrimaryProduction,ENSMEAN,co2_-100pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,4.58918,1
co2,CarbonCycle,GrossPrimaryProduction,ENSMEAN,co2_-100pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,2.00973,1
co2,CarbonCycle,GrossPrimaryProduction,ENSMEAN,co2_-100pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,3.58714,1
co2,CarbonCycle,GrossPrimaryProduction,ENSMEAN,co2_-100pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,1.38573,1
co2,CarbonCycle,GrossPrimaryProduction,ENSMEAN,co2_-100pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,3.12232,1
co2,CarbonCycle,GrossPrimaryProduction,ENSMEAN,co2_-100pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,1.21059,1
co2,CarbonCycle,GrossPrimaryProduction,ENSMEAN,co2_-100pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,2.02815,1
co2,CarbonCycle,GrossPrimaryProduction,ENSMEAN,co2_-80pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,2.14774,1
co2,CarbonCycle,GrossPrimaryProduction,ENSMEAN,co2_-80pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,3.07442,1
co2,CarbonCycle,GrossPrimaryProduction,ENSMEAN,co2_-80pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,4.67791,1
co2,CarbonCycle,GrossPrimaryProduction,ENSMEAN,co2_-80pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,4.75036,1
co2,CarbonCycle,GrossPrimaryProduction,ENSMEAN,co2_-80pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,2.00973,1
co2,CarbonCycle,GrossPrimaryProduction,ENSMEAN,co2_-80pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,3.62691,1
co2,CarbonCycle,GrossPrimaryProduction,ENSMEAN,co2_-80pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,1.38573,1
co2,CarbonCycle,GrossPrimaryProduction,ENSMEAN,co2_-80pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,3.13134,1
co2,CarbonCycle,GrossPrimaryProduction,ENSMEAN,co2_-80pct,Benchmark Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,1.21059,1
co2,CarbonCycle,GrossPrimaryProduction,ENSMEAN,co2_-80pct,Model Period Mean (intersection),MeanState,boreal,scalar,g m-2 d-1,1.84605,1
co2,CarbonCycle,GrossPrimaryProduction,ENSMEAN,co2_80pct,Benchmark Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,2.14774,1
co2,CarbonCycle,GrossPrimaryProduction,ENSMEAN,co2_80pct,Model Period Mean (intersection),MeanState,global,scalar,g m-2 d-1,3.06303,1
co2,CarbonCycle,GrossPrimaryProduction,ENSMEAN,co2_80pct,Benchmark Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,4.67791,1
co2,CarbonCycle,GrossPrimaryProduction,ENSMEAN,co2_80pct,Model Period Mean (intersection),MeanState,tropics,scalar,g m-2 d-1,6.50808,1
co2,CarbonCycle,GrossPrimaryProduction,ENSMEAN,co2_80pct,Benchmark Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,2.00973,1
co2,CarbonCycle,GrossPrimaryProduction,ENSMEAN,co2_80pct,Model Period Mean (intersection),MeanState,subtropics,scalar,g m-2 d-1,2.997,1
co2,CarbonCycle,GrossPrimaryProduction,ENSMEAN,co2_80pct,Benchmark Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,1.38573,1
co2,CarbonCycle,GrossPrimaryProduction,ENSMEAN,co2_80pct,Model Period Mean (intersection),MeanState,temperate,scalar,g m-2 d-1,2.14091,1
